Source;Target;Label;Type
1190;4;Uma Thurman;Undirected
1190;716;Uma Thurman;Undirected
1190;77;Uma Thurman;Undirected
1308;1697;Uma Thurman;Undirected
1308;4;Uma Thurman;Undirected
1308;716;Uma Thurman;Undirected
1308;77;Uma Thurman;Undirected
1697;4;Uma Thurman;Undirected
1697;716;Uma Thurman;Undirected
1697;77;Uma Thurman;Undirected
4;716;Uma Thurman;Undirected
4;77;Uma Thurman;Undirected
716;77;Uma Thurman;Undirected
1191;333;Kathryn Morris;Undirected
1191;1793;Mariel Hemingway;Undirected
1191;187;Mariel Hemingway;Undirected
1191;2223;Mariel Hemingway;Undirected
1191;857;Mariel Hemingway;Undirected
1793;187;Mariel Hemingway;Undirected
1793;2223;Mariel Hemingway;Undirected
1793;857;Mariel Hemingway;Undirected
187;2223;Mariel Hemingway;Undirected
187;857;Mariel Hemingway;Undirected
2223;857;Mariel Hemingway;Undirected
1191;2186;Saul Rubinek;Undirected
1191;1632;Robin Thomas;Undirected
1191;1679;Robin Thomas;Undirected
1632;1679;Robin Thomas;Undirected
1192;2036;Richard Pryor;Undirected
1192;205;Gene Wilder;Undirected
1192;2481;Gene Wilder;Undirected
1192;468;Gene Wilder;Undirected
205;2481;Gene Wilder;Undirected
205;468;Gene Wilder;Undirected
2481;468;Gene Wilder;Undirected
1192;606;Jill Clayburgh;Undirected
1193;2150;Audrey Tautou;Undirected
1194;1352;Bruce Willis;Undirected
1194;1488;Bruce Willis;Undirected
1194;1588;Bruce Willis;Undirected
1194;1636;Bruce Willis;Undirected
1194;1733;Bruce Willis;Undirected
1194;2147;Bruce Willis;Undirected
1194;2227;Bruce Willis;Undirected
1194;2256;Bruce Willis;Undirected
1194;448;Bruce Willis;Undirected
1194;74;Bruce Willis;Undirected
1194;77;Bruce Willis;Undirected
1194;795;Bruce Willis;Undirected
1352;1488;Bruce Willis;Undirected
1352;1588;Bruce Willis;Undirected
1352;1636;Bruce Willis;Undirected
1352;1733;Bruce Willis;Undirected
1352;2147;Bruce Willis;Undirected
1352;2227;Bruce Willis;Undirected
1352;2256;Bruce Willis;Undirected
1352;448;Bruce Willis;Undirected
1352;74;Bruce Willis;Undirected
1352;77;Bruce Willis;Undirected
1352;795;Bruce Willis;Undirected
1488;1588;Bruce Willis;Undirected
1488;1636;Bruce Willis;Undirected
1488;1733;Bruce Willis;Undirected
1488;2147;Bruce Willis;Undirected
1488;2227;Bruce Willis;Undirected
1488;2256;Bruce Willis;Undirected
1488;448;Bruce Willis;Undirected
1488;74;Bruce Willis;Undirected
1488;77;Bruce Willis;Undirected
1488;795;Bruce Willis;Undirected
1588;1636;Bruce Willis;Undirected
1588;1733;Bruce Willis;Undirected
1588;2147;Bruce Willis;Undirected
1588;2227;Bruce Willis;Undirected
1588;2256;Bruce Willis;Undirected
1588;448;Bruce Willis;Undirected
1588;74;Bruce Willis;Undirected
1588;77;Bruce Willis;Undirected
1588;795;Bruce Willis;Undirected
1636;1733;Bruce Willis;Undirected
1636;2147;Bruce Willis;Undirected
1636;2227;Bruce Willis;Undirected
1636;2256;Bruce Willis;Undirected
1636;448;Bruce Willis;Undirected
1636;74;Bruce Willis;Undirected
1636;77;Bruce Willis;Undirected
1636;795;Bruce Willis;Undirected
1733;2147;Bruce Willis;Undirected
1733;2227;Bruce Willis;Undirected
1733;2256;Bruce Willis;Undirected
1733;448;Bruce Willis;Undirected
1733;74;Bruce Willis;Undirected
1733;77;Bruce Willis;Undirected
1733;795;Bruce Willis;Undirected
2147;2227;Bruce Willis;Undirected
2147;2256;Bruce Willis;Undirected
2147;448;Bruce Willis;Undirected
2147;74;Bruce Willis;Undirected
2147;77;Bruce Willis;Undirected
2147;795;Bruce Willis;Undirected
2227;2256;Bruce Willis;Undirected
2227;448;Bruce Willis;Undirected
2227;74;Bruce Willis;Undirected
2227;77;Bruce Willis;Undirected
2227;795;Bruce Willis;Undirected
2256;448;Bruce Willis;Undirected
2256;74;Bruce Willis;Undirected
2256;77;Bruce Willis;Undirected
2256;795;Bruce Willis;Undirected
448;74;Bruce Willis;Undirected
448;77;Bruce Willis;Undirected
448;795;Bruce Willis;Undirected
74;77;Bruce Willis;Undirected
74;795;Bruce Willis;Undirected
77;795;Bruce Willis;Undirected
1194;1759;Terrence Howard;Undirected
1194;1792;Terrence Howard;Undirected
1194;2554;Terrence Howard;Undirected
1759;1792;Terrence Howard;Undirected
1759;2554;Terrence Howard;Undirected
1792;2554;Terrence Howard;Undirected
1194;1406;Colin Farrell;Undirected
1194;1408;Colin Farrell;Undirected
1194;1938;Colin Farrell;Undirected
1194;1955;Colin Farrell;Undirected
1194;2019;Colin Farrell;Undirected
1194;2386;Colin Farrell;Undirected
1194;333;Colin Farrell;Undirected
1406;1408;Colin Farrell;Undirected
1406;1938;Colin Farrell;Undirected
1406;1955;Colin Farrell;Undirected
1406;2019;Colin Farrell;Undirected
1406;2386;Colin Farrell;Undirected
1406;333;Colin Farrell;Undirected
1408;1938;Colin Farrell;Undirected
1408;1955;Colin Farrell;Undirected
1408;2019;Colin Farrell;Undirected
1408;2386;Colin Farrell;Undirected
1408;333;Colin Farrell;Undirected
1938;1955;Colin Farrell;Undirected
1938;2019;Colin Farrell;Undirected
1938;2386;Colin Farrell;Undirected
1938;333;Colin Farrell;Undirected
1955;2019;Colin Farrell;Undirected
1955;2386;Colin Farrell;Undirected
1955;333;Colin Farrell;Undirected
2019;2386;Colin Farrell;Undirected
2019;333;Colin Farrell;Undirected
2386;333;Colin Farrell;Undirected
1194;1807;Marcel IureÅ;Undirected
1196;1578;Rod Steiger;Undirected
1196;2237;Rod Steiger;Undirected
1196;41;Rod Steiger;Undirected
1196;454;Rod Steiger;Undirected
1578;2237;Rod Steiger;Undirected
1578;41;Rod Steiger;Undirected
1578;454;Rod Steiger;Undirected
2237;41;Rod Steiger;Undirected
2237;454;Rod Steiger;Undirected
41;454;Rod Steiger;Undirected
1196;2107;Kevin Conway;Undirected
1196;1303;Peter Boyle;Undirected
1196;1337;Peter Boyle;Undirected
1196;1448;Peter Boyle;Undirected
1196;864;Peter Boyle;Undirected
1196;960;Peter Boyle;Undirected
1303;1337;Peter Boyle;Undirected
1303;1448;Peter Boyle;Undirected
1303;864;Peter Boyle;Undirected
1303;960;Peter Boyle;Undirected
1337;1448;Peter Boyle;Undirected
1337;864;Peter Boyle;Undirected
1337;960;Peter Boyle;Undirected
1448;864;Peter Boyle;Undirected
1448;960;Peter Boyle;Undirected
864;960;Peter Boyle;Undirected
1196;293;Tony Lo Bianco;Undirected
1196;989;Tony Lo Bianco;Undirected
293;989;Tony Lo Bianco;Undirected
1196;589;Melinda Dillon;Undirected
1198;1651;George C. Scott;Undirected
1198;291;George C. Scott;Undirected
1198;8;George C. Scott;Undirected
1198;960;George C. Scott;Undirected
1651;291;George C. Scott;Undirected
1651;8;George C. Scott;Undirected
1651;960;George C. Scott;Undirected
291;8;George C. Scott;Undirected
291;960;George C. Scott;Undirected
8;960;George C. Scott;Undirected
1198;1963;Anne Bancroft;Undirected
1198;312;Anne Bancroft;Undirected
1198;543;Anne Bancroft;Undirected
1198;989;Anne Bancroft;Undirected
1963;312;Anne Bancroft;Undirected
1963;543;Anne Bancroft;Undirected
1963;989;Anne Bancroft;Undirected
312;543;Anne Bancroft;Undirected
312;989;Anne Bancroft;Undirected
543;989;Anne Bancroft;Undirected
1198;2295;Gig Young;Undirected
1198;560;Gig Young;Undirected
2295;560;Gig Young;Undirected
1199;549;Debbie Allen;Undirected
1199;1799;Anne Meara;Undirected
1199;353;Anne Meara;Undirected
1199;612;Anne Meara;Undirected
1799;353;Anne Meara;Undirected
1799;612;Anne Meara;Undirected
353;612;Anne Meara;Undirected
12;1510;Takashi Shimura;Undirected
12;2404;Takashi Shimura;Undirected
12;509;Takashi Shimura;Undirected
1510;2404;Takashi Shimura;Undirected
1510;509;Takashi Shimura;Undirected
2404;509;Takashi Shimura;Undirected
1200;1305;Danny Trejo;Undirected
1200;1318;Danny Trejo;Undirected
1200;53;Danny Trejo;Undirected
1200;867;Danny Trejo;Undirected
1305;1318;Danny Trejo;Undirected
1305;53;Danny Trejo;Undirected
1305;867;Danny Trejo;Undirected
1318;53;Danny Trejo;Undirected
1318;867;Danny Trejo;Undirected
53;867;Danny Trejo;Undirected
1200;1271;Salma Hayek;Undirected
1200;1505;Salma Hayek;Undirected
1200;285;Salma Hayek;Undirected
1271;1505;Salma Hayek;Undirected
1271;285;Salma Hayek;Undirected
1505;285;Salma Hayek;Undirected
1200;1340;Joaquim de Almeida;Undirected
1200;2083;Quentin Tarantino;Undirected
1200;2483;Quentin Tarantino;Undirected
2083;2483;Quentin Tarantino;Undirected
1200;1561;Tito Larriva;Undirected
1200;1956;Tito Larriva;Undirected
1561;1956;Tito Larriva;Undirected
1200;1766;Antonio Banderas;Undirected
1200;2021;Antonio Banderas;Undirected
1200;2178;Antonio Banderas;Undirected
1200;23;Antonio Banderas;Undirected
1200;568;Antonio Banderas;Undirected
1200;956;Antonio Banderas;Undirected
1766;2021;Antonio Banderas;Undirected
1766;2178;Antonio Banderas;Undirected
1766;23;Antonio Banderas;Undirected
1766;568;Antonio Banderas;Undirected
1766;956;Antonio Banderas;Undirected
2021;2178;Antonio Banderas;Undirected
2021;23;Antonio Banderas;Undirected
2021;568;Antonio Banderas;Undirected
2021;956;Antonio Banderas;Undirected
2178;23;Antonio Banderas;Undirected
2178;568;Antonio Banderas;Undirected
2178;956;Antonio Banderas;Undirected
23;568;Antonio Banderas;Undirected
23;956;Antonio Banderas;Undirected
568;956;Antonio Banderas;Undirected
1201;1617;Beau Bridges;Undirected
1201;1629;Beau Bridges;Undirected
1201;548;Beau Bridges;Undirected
1617;1629;Beau Bridges;Undirected
1617;548;Beau Bridges;Undirected
1629;548;Beau Bridges;Undirected
1201;1529;Fred Ward;Undirected
1201;1574;Fred Ward;Undirected
1201;1616;Fred Ward;Undirected
1201;1988;Fred Ward;Undirected
1201;2468;Fred Ward;Undirected
1201;588;Fred Ward;Undirected
1201;890;Fred Ward;Undirected
1529;1574;Fred Ward;Undirected
1529;1616;Fred Ward;Undirected
1529;1988;Fred Ward;Undirected
1529;2468;Fred Ward;Undirected
1529;588;Fred Ward;Undirected
1529;890;Fred Ward;Undirected
1574;1616;Fred Ward;Undirected
1574;1988;Fred Ward;Undirected
1574;2468;Fred Ward;Undirected
1574;588;Fred Ward;Undirected
1574;890;Fred Ward;Undirected
1616;1988;Fred Ward;Undirected
1616;2468;Fred Ward;Undirected
1616;588;Fred Ward;Undirected
1616;890;Fred Ward;Undirected
1988;2468;Fred Ward;Undirected
1988;588;Fred Ward;Undirected
1988;890;Fred Ward;Undirected
2468;588;Fred Ward;Undirected
2468;890;Fred Ward;Undirected
588;890;Fred Ward;Undirected
1201;1212;David Cubitt;Undirected
1204;1301;Andrew Keir;Undirected
1204;1514;Andrew Keir;Undirected
1301;1514;Andrew Keir;Undirected
1206;787;Christopher Castile;Undirected
1206;787;Chris;Undirected
1206;1600;Bonnie Hunt;Undirected
1206;1641;Bonnie Hunt;Undirected
1206;787;Bonnie Hunt;Undirected
1206;935;Bonnie Hunt;Undirected
1206;943;Bonnie Hunt;Undirected
1600;1641;Bonnie Hunt;Undirected
1600;787;Bonnie Hunt;Undirected
1600;935;Bonnie Hunt;Undirected
1600;943;Bonnie Hunt;Undirected
1641;787;Bonnie Hunt;Undirected
1641;935;Bonnie Hunt;Undirected
1641;943;Bonnie Hunt;Undirected
787;935;Bonnie Hunt;Undirected
787;943;Bonnie Hunt;Undirected
935;943;Bonnie Hunt;Undirected
1206;754;Nicholle Tom;Undirected
1206;787;Nicholle Tom;Undirected
754;787;Nicholle Tom;Undirected
1206;1455;Debi Mazar;Undirected
1206;2085;Debi Mazar;Undirected
1206;999;Debi Mazar;Undirected
1455;2085;Debi Mazar;Undirected
1455;999;Debi Mazar;Undirected
2085;999;Debi Mazar;Undirected
1206;2197;Heather McComb;Undirected
1206;787;Sarah Rose Karr;Undirected
1206;1645;Maury Chaykin;Undirected
1206;1686;Maury Chaykin;Undirected
1206;2005;Maury Chaykin;Undirected
1206;2105;Maury Chaykin;Undirected
1206;679;Maury Chaykin;Undirected
1645;1686;Maury Chaykin;Undirected
1645;2005;Maury Chaykin;Undirected
1645;2105;Maury Chaykin;Undirected
1645;679;Maury Chaykin;Undirected
1686;2005;Maury Chaykin;Undirected
1686;2105;Maury Chaykin;Undirected
1686;679;Maury Chaykin;Undirected
2005;2105;Maury Chaykin;Undirected
2005;679;Maury Chaykin;Undirected
2105;679;Maury Chaykin;Undirected
1207;1208;Joe Pichler;Undirected
1207;1208;Julia Sweeney;Undirected
1209;144;Mel Gibson;Undirected
1209;1493;Mel Gibson;Undirected
1209;1504;Mel Gibson;Undirected
1209;1662;Mel Gibson;Undirected
1209;1732;Mel Gibson;Undirected
1209;2539;Mel Gibson;Undirected
1209;297;Mel Gibson;Undirected
1209;355;Mel Gibson;Undirected
1209;656;Mel Gibson;Undirected
1209;792;Mel Gibson;Undirected
1209;821;Mel Gibson;Undirected
1209;842;Mel Gibson;Undirected
1209;98;Mel Gibson;Undirected
144;1493;Mel Gibson;Undirected
144;1504;Mel Gibson;Undirected
144;1662;Mel Gibson;Undirected
144;1732;Mel Gibson;Undirected
144;2539;Mel Gibson;Undirected
144;297;Mel Gibson;Undirected
144;355;Mel Gibson;Undirected
144;656;Mel Gibson;Undirected
144;792;Mel Gibson;Undirected
144;821;Mel Gibson;Undirected
144;842;Mel Gibson;Undirected
144;98;Mel Gibson;Undirected
1493;1504;Mel Gibson;Undirected
1493;1662;Mel Gibson;Undirected
1493;1732;Mel Gibson;Undirected
1493;2539;Mel Gibson;Undirected
1493;297;Mel Gibson;Undirected
1493;355;Mel Gibson;Undirected
1493;656;Mel Gibson;Undirected
1493;792;Mel Gibson;Undirected
1493;821;Mel Gibson;Undirected
1493;842;Mel Gibson;Undirected
1493;98;Mel Gibson;Undirected
1504;1662;Mel Gibson;Undirected
1504;1732;Mel Gibson;Undirected
1504;2539;Mel Gibson;Undirected
1504;297;Mel Gibson;Undirected
1504;355;Mel Gibson;Undirected
1504;656;Mel Gibson;Undirected
1504;792;Mel Gibson;Undirected
1504;821;Mel Gibson;Undirected
1504;842;Mel Gibson;Undirected
1504;98;Mel Gibson;Undirected
1662;1732;Mel Gibson;Undirected
1662;2539;Mel Gibson;Undirected
1662;297;Mel Gibson;Undirected
1662;355;Mel Gibson;Undirected
1662;656;Mel Gibson;Undirected
1662;792;Mel Gibson;Undirected
1662;821;Mel Gibson;Undirected
1662;842;Mel Gibson;Undirected
1662;98;Mel Gibson;Undirected
1732;2539;Mel Gibson;Undirected
1732;297;Mel Gibson;Undirected
1732;355;Mel Gibson;Undirected
1732;656;Mel Gibson;Undirected
1732;792;Mel Gibson;Undirected
1732;821;Mel Gibson;Undirected
1732;842;Mel Gibson;Undirected
1732;98;Mel Gibson;Undirected
2539;297;Mel Gibson;Undirected
2539;355;Mel Gibson;Undirected
2539;656;Mel Gibson;Undirected
2539;792;Mel Gibson;Undirected
2539;821;Mel Gibson;Undirected
2539;842;Mel Gibson;Undirected
2539;98;Mel Gibson;Undirected
297;355;Mel Gibson;Undirected
297;656;Mel Gibson;Undirected
297;792;Mel Gibson;Undirected
297;821;Mel Gibson;Undirected
297;842;Mel Gibson;Undirected
297;98;Mel Gibson;Undirected
355;656;Mel Gibson;Undirected
355;792;Mel Gibson;Undirected
355;821;Mel Gibson;Undirected
355;842;Mel Gibson;Undirected
355;98;Mel Gibson;Undirected
656;792;Mel Gibson;Undirected
656;821;Mel Gibson;Undirected
656;842;Mel Gibson;Undirected
656;98;Mel Gibson;Undirected
792;821;Mel Gibson;Undirected
792;842;Mel Gibson;Undirected
792;98;Mel Gibson;Undirected
821;842;Mel Gibson;Undirected
821;98;Mel Gibson;Undirected
842;98;Mel Gibson;Undirected
1209;134;Sissy Spacek;Undirected
1209;311;Sissy Spacek;Undirected
1209;314;Sissy Spacek;Undirected
1209;45;Sissy Spacek;Undirected
1209;453;Sissy Spacek;Undirected
134;311;Sissy Spacek;Undirected
134;314;Sissy Spacek;Undirected
134;45;Sissy Spacek;Undirected
134;453;Sissy Spacek;Undirected
311;314;Sissy Spacek;Undirected
311;45;Sissy Spacek;Undirected
311;453;Sissy Spacek;Undirected
314;45;Sissy Spacek;Undirected
314;453;Sissy Spacek;Undirected
45;453;Sissy Spacek;Undirected
1209;574;Billy Green Bush;Undirected
121;654;Nick Brimble;Undirected
121;1716;Paul Bettany;Undirected
121;813;Paul Bettany;Undirected
1716;813;Paul Bettany;Undirected
121;1673;Laura Fraser;Undirected
121;2070;Laura Fraser;Undirected
121;2338;Laura Fraser;Undirected
121;2398;Laura Fraser;Undirected
121;2423;Laura Fraser;Undirected
1673;2070;Laura Fraser;Undirected
1673;2338;Laura Fraser;Undirected
1673;2398;Laura Fraser;Undirected
1673;2423;Laura Fraser;Undirected
2070;2338;Laura Fraser;Undirected
2070;2398;Laura Fraser;Undirected
2070;2423;Laura Fraser;Undirected
2338;2398;Laura Fraser;Undirected
2338;2423;Laura Fraser;Undirected
2398;2423;Laura Fraser;Undirected
121;1702;James Purefoy;Undirected
121;1787;James Purefoy;Undirected
121;2181;James Purefoy;Undirected
1702;1787;James Purefoy;Undirected
1702;2181;James Purefoy;Undirected
1787;2181;James Purefoy;Undirected
121;2391;Rufus Sewell;Undirected
121;296;Rufus Sewell;Undirected
2391;296;Rufus Sewell;Undirected
1211;264;Wil Wheaton;Undirected
1211;387;Wil Wheaton;Undirected
264;387;Wil Wheaton;Undirected
1211;719;Sean Whalen;Undirected
1211;534;Casper Van Dien;Undirected
1211;80;Casper Van Dien;Undirected
534;80;Casper Van Dien;Undirected
1211;1626;Robert Englund;Undirected
1211;784;Robert Englund;Undirected
1211;938;Robert Englund;Undirected
1626;784;Robert Englund;Undirected
1626;938;Robert Englund;Undirected
784;938;Robert Englund;Undirected
1211;45;Gary Grubbs;Undirected
1211;704;Frayne Rosanoff;Undirected
1212;1682;Jack Noseworthy;Undirected
1212;38;Jack Noseworthy;Undirected
1682;38;Jack Noseworthy;Undirected
1212;2206;Danny Nucci;Undirected
1212;32;Danny Nucci;Undirected
1212;72;Danny Nucci;Undirected
1212;979;Danny Nucci;Undirected
2206;32;Danny Nucci;Undirected
2206;72;Danny Nucci;Undirected
2206;979;Danny Nucci;Undirected
32;72;Danny Nucci;Undirected
32;979;Danny Nucci;Undirected
72;979;Danny Nucci;Undirected
1212;442;Illeana Douglas;Undirected
1212;657;Illeana Douglas;Undirected
442;657;Illeana Douglas;Undirected
1212;1397;Ethan Hawke;Undirected
1212;1697;Ethan Hawke;Undirected
1212;1762;Ethan Hawke;Undirected
1212;2355;Ethan Hawke;Undirected
1212;298;Ethan Hawke;Undirected
1397;1697;Ethan Hawke;Undirected
1397;1762;Ethan Hawke;Undirected
1397;2355;Ethan Hawke;Undirected
1397;298;Ethan Hawke;Undirected
1697;1762;Ethan Hawke;Undirected
1697;2355;Ethan Hawke;Undirected
1697;298;Ethan Hawke;Undirected
1762;2355;Ethan Hawke;Undirected
1762;298;Ethan Hawke;Undirected
2355;298;Ethan Hawke;Undirected
1213;1484;Emmanuelle Seigner;Undirected
1213;1704;Christopher Lambert;Undirected
1213;1786;Christopher Lambert;Undirected
1213;2303;Christopher Lambert;Undirected
1704;1786;Christopher Lambert;Undirected
1704;2303;Christopher Lambert;Undirected
1786;2303;Christopher Lambert;Undirected
1214;2054;Shannon Lee;Undirected
1214;1334;Jason Scott Lee;Undirected
1214;1338;Jason Scott Lee;Undirected
1214;415;Jason Scott Lee;Undirected
1334;1338;Jason Scott Lee;Undirected
1334;415;Jason Scott Lee;Undirected
1338;415;Jason Scott Lee;Undirected
1214;1351;Lauren Holly;Undirected
1214;2278;Lauren Holly;Undirected
1351;2278;Lauren Holly;Undirected
1214;1671;Robert Wagner;Undirected
1214;2045;Robert Wagner;Undirected
1214;366;Robert Wagner;Undirected
1214;367;Robert Wagner;Undirected
1214;618;Robert Wagner;Undirected
1671;2045;Robert Wagner;Undirected
1671;366;Robert Wagner;Undirected
1671;367;Robert Wagner;Undirected
1671;618;Robert Wagner;Undirected
2045;366;Robert Wagner;Undirected
2045;367;Robert Wagner;Undirected
2045;618;Robert Wagner;Undirected
366;367;Robert Wagner;Undirected
366;618;Robert Wagner;Undirected
